C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:7    
6A7A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32251
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32258
6A7C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32264
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32271
6A7E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32277
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32284
6A80  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32290
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32297
6A82  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32303
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32310
6A84  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32316
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32323
6A86  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32329
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32336
6A88  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32342
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32349
6A8A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32355
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32362
6A8C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32368
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32375
6A8E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32381
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32388
6A90  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32394
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32401
6A92  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32407
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32414
6A94  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32420
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32427
6A96  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32433
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32440
6A98  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32446
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32453
6A9A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32459
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32466
6A9C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32472
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32479
6A9E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32485
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32492
6AA0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32498
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32505
6AA2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32511
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32518
6AA4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32524
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32531
6AA6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32537
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32544
6AA8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32550
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32557
6AAA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32563
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32570
6AAC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32576
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32583
6AAE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32589
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32596
6AB0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32602
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32609
6AB2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32615
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32622
6AB4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32628
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32635
6AB6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32641
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32648
6AB8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32654
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32661
6ABA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32667
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32674
6ABC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32680
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32687
6ABE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32693
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32700
6AC0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32706
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32713
6AC2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32719
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32726
6AC4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32732
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32739
6AC6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32745
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32752
6AC8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32758
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32765
6ACA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32771
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32778
6ACC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32784
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32791
6ACE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32797
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32804
6AD0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32810
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32817
6AD2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32823
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32830
6AD4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32836
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32843
6AD6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32849
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32856
6AD8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32862
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32869
6ADA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32875
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32882
6ADC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32888
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32895
6ADE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32901
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32908
6AE0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32914
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32921
6AE2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32927
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32934
6AE4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32940
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32947
6AE6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32953
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32960
6AE8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32966
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32973
6AEA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32979
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32986
6AEC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:32992
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:32999
6AEE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33005
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33012
6AF0  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33018
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33025
6AF2  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33031
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33038
6AF4  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33044
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33051
6AF6  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33057
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33064
6AF8  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33070
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33077
6AFA  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33083
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33090
6AFC  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33096
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33103
6AFE  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33109
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33116
6B00  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33122
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33129
6B02  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33135
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33142
6B04  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33148
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33155
6B06  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33161
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33168
6B08  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33174
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33181
6B0A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33187
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33194
6B0C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33200
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33207
6B0E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33213
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33220
6B10  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33226
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33233
6B12  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33239
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33246
6B14  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33252
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33259
6B16  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33265
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33272
6B18  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33278
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33285
6B1A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33291
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33298
6B1C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33304
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33311
6B1E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33317
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33324
6B20  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33330
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33337
6B22  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33343
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33350
6B24  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33356
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33363
6B26  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33369
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33376
6B28  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33382
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33389
6B2A  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33395
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33402
6B2C  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33408
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33415
6B2E  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33421
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33428
6B30  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33434
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33441
6B32  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33447
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33454
6B34  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33460
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33467
6B36  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33473
C5F4  40        RTI                             A:00 X:03 Y:78 P:07 SP:FF CYC:33480
6B38  00        BRK                             A:00 X:03 Y:78 P:27 SP:02 CYC:33486
